digits,n_prefix,p_min,p_min_digits,attempts,sieve_elim_pct,time_ms
100,49690527074969818105,1447,4,47,99.1,1.899
100,90787834945650941876,739,3,44,99.0,1.789
100,91032387636501276325,1571,4,69,98.8,2.453
100,72561610943456121450,17,2,7,0.0,0.245
100,41650707434905494381,331,3,23,99.2,1.120
100,18945056945498563076,401,3,57,98.3,2.489
100,61096169216725658763,457,3,47,98.7,3.360
100,82983636969874769412,409,3,37,98.4,2.037
100,41496369292745876705,547,3,51,98.1,2.283
100,64547478725618147270,11,2,5,0.0,0.292
100,51256725438727272529,73,2,21,0.0,0.507
100,70147414703452963492,73,2,21,0.0,0.478
100,27672581292523612763,41,2,13,0.0,0.281
100,32765672147634983614,131,3,22,99.2,2.183
100,65096147076389654589,773,3,57,98.0,2.545
100,90305694945694303478,491,3,49,98.7,1.792
100,73654947874343656781,61,2,18,0.0,0.293
100,70127692965830785474,389,3,63,99.0,1.830
100,19818703258123810503,1289,4,64,97.2,1.982
100,96327270509436945634,983,3,66,98.7,2.943
100,47216301692723636129,593,3,54,98.8,1.313
100,10563672165670329290,1987,4,57,99.1,1.515
100,85238341874541656721,569,3,55,99.1,7.157
100,82961296783030709416,599,3,33,99.2,6.033
100,39694785218103858181,1117,4,36,99.3,1.649
100,40345030721290147276,281,3,66,98.9,1.865
100,81214503838101676589,1489,4,78,98.6,1.972
100,26583672989618741096,2381,4,60,99.0,1.554
100,77494109412123850367,103,3,22,98.9,1.357
100,50343630927650943650,13,2,6,0.0,0.189
100,27674785030103278549,883,3,38,99.1,1.647
100,22761894103236943214,7,1,4,0.0,0.305
100,67036743670305830529,59,2,17,0.0,0.393
100,76121618903216147470,2311,4,55,99.2,1.737
100,93410303076343074163,733,3,65,98.8,1.613
100,66509410149858325034,3037,4,69,98.4,5.031
100,13038101890121050129,547,3,57,99.0,1.847
100,70565450383458107238,857,3,51,99.3,1.747
100,47232769254329630363,61,2,18,0.0,0.180
100,80743874907072789094,1061,4,60,98.9,1.719
100,39296149210761636187,439,3,52,98.0,1.605
100,58783498943470725230,283,3,23,98.8,1.216
100,77458523856323474747,3,1,2,0.0,0.153
100,90561850167212187058,1789,4,59,99.1,1.489
100,73418387298581454743,41,2,13,0.0,0.242
100,40763898981498541658,131,3,57,99.0,7.437
100,73476963610585278765,43,2,14,0.0,0.270
100,68565492781210921834,521,3,36,99.1,4.181
100,41698741658729252523,1657,4,49,99.3,1.485
100,92763838947232709298,2207,4,52,99.2,1.452
100,61092303830729210909,223,3,47,99.3,1.765
100,96309698945236907630,467,3,47,99.2,1.448
100,39494927498567632105,7,1,4,0.0,0.150
100,94785678321476707814,571,3,58,98.8,1.479
100,69458307858901234903,257,3,36,98.9,4.959
100,24349454343210721854,457,3,53,98.0,2.137
100,45432369658763238787,271,3,72,98.8,2.541
100,10169458709036923074,607,3,38,99.0,4.260
100,99470925694161810765,227,3,32,99.2,3.921
100,18341816169278909270,1087,4,64,98.8,5.981
100,83270703634303838565,73,2,21,0.0,0.200
100,66587478505874707234,613,3,86,98.4,2.120
100,69034981498903430561,647,3,42,98.4,2.657
100,10541458129412545018,619,3,44,98.4,1.648
100,87674581210367278949,643,3,83,98.2,2.055
100,74549256741636745658,7,1,4,0.0,0.177
100,99050701412183892761,59,2,17,0.0,0.222
100,12363072145052587694,617,3,44,99.1,6.799
100,57274563454301430123,107,3,23,98.4,1.343
100,80543272583296767276,683,3,40,99.1,1.179
100,67674981098505414701,191,3,53,99.1,1.529
100,38549090703076945432,67,2,19,0.0,0.313
100,75850941254749270509,691,3,82,97.6,1.758
100,66107474161252141858,653,3,77,98.6,1.488
100,93478721692105434565,1327,4,69,98.8,1.404
100,16129872585872769038,2003,4,49,99.3,1.190
100,83630105690963896947,547,3,69,98.8,1.334
100,52547852321638381252,367,3,87,97.2,4.297
100,85898341296985076905,823,3,83,98.5,1.687
100,16307050569610141038,1367,4,50,99.3,1.456
100,25250523814941658763,163,3,22,98.2,1.288
100,78389492789818781490,137,3,23,99.1,1.282
100,63090387692545096105,233,3,68,97.9,2.232
100,46323692965698329078,97,2,22,99.0,1.202
100,93038503632503692187,443,3,77,97.6,1.782
100,32507676385234345894,313,3,42,99.2,1.426
100,77454305292525616187,211,3,23,99.3,1.237
100,48105810909472105870,73,2,21,0.0,0.294
100,65212329878589658721,823,3,52,99.0,6.039
100,44363852741430941854,43,2,14,0.0,0.248
100,71078949056101416163,619,3,42,99.0,7.566
100,24301418161456143650,397,3,54,98.2,2.015
100,89638709292745054127,47,2,15,0.0,0.182
100,34701816707412905078,23,2,9,0.0,0.206
100,11458965696329412187,2143,4,41,99.2,1.383
100,88165058705076329836,113,3,63,97.1,1.649
100,17452165636765874321,2521,4,57,99.1,1.326
100,54167630567612109638,547,3,44,99.1,2.174
100,29634981054749434763,2017,4,60,99.0,1.240
100,48769036983252923230,191,3,23,99.1,1.004
100,23476905494549434183,383,3,48,99.0,1.605
100,42743214985434521890,3,1,2,0.0,0.215
100,71898523616765898787,5,1,3,0.0,0.181
100,30727234749456747070,331,3,75,97.5,1.795
100,33298727436545612367,19,2,8,0.0,0.221
100,42507876721636105070,97,2,22,99.0,0.941
100,95090385814963412927,23,2,9,0.0,0.250
100,18783854923274367232,523,3,43,98.8,3.846
100,21894501472765896967,41,2,13,0.0,0.297
100,60161052589696101470,1439,4,59,99.0,3.817
100,89652565492387854745,1093,4,32,99.3,1.797
100,58903470369478123452,389,3,49,99.1,5.440
100,95634721636709276985,2143,4,55,99.2,1.663
100,10501410761652389432,109,3,22,98.9,1.150
100,67274301658389478323,17,2,7,0.0,0.169
100,88785098903450121858,157,3,23,98.0,1.283
100,59812901236921036943,691,3,54,99.1,1.416
100,94365670561236567274,277,3,52,98.3,1.560
100,31636149078129472785,347,3,62,98.4,1.527
100,40723012167250561810,17,2,7,0.0,0.232
100,11236109616543038345,941,3,40,99.1,1.366
100,70389412307012343050,73,2,21,0.0,0.251
100,17430969830569018323,571,3,57,97.9,1.517
100,24963890929810309010,5,1,3,0.0,0.158
100,23496745858781056507,37,2,12,0.0,0.177
100,12543694921032501478,109,3,22,99.0,0.890
100,67492125636327054523,839,3,57,98.7,1.415
100,44301032941872963836,29,2,10,0.0,0.267
100,59014525898769096505,461,3,56,99.1,1.650
100,68169058763470743258,29,2,10,0.0,0.220
100,15654965412103234147,1873,4,71,98.8,1.419
100,36745030109056323258,563,3,84,98.3,1.439
100,77092181814529070765,223,3,73,98.1,1.360
100,20527432345656743618,41,2,13,0.0,0.208
100,15090321014307654101,89,2,22,99.1,0.983
100,26103454567692521096,59,2,17,0.0,0.228
100,79274181650549018327,1669,4,65,98.9,1.365
100,58925292325434161430,2269,4,40,99.1,6.848
100,17278585094767430349,73,2,21,0.0,0.186
100,26125678547214741272,157,3,43,98.0,2.296
100,57470365052941816703,257,3,48,99.1,1.297
100,80587472125818529252,263,3,23,98.9,1.079
100,93636341694305212501,103,3,23,98.1,1.038
100,78169090749818967018,337,3,52,99.2,1.266
100,23014105430981650385,211,3,41,99.1,1.373
100,66385672943694723070,1901,4,60,99.0,1.518
100,49072123016509058123,241,3,23,99.2,0.976
100,32323836127856723874,439,3,53,99.0,2.618
100,69656125474561632309,43,2,14,0.0,0.301
100,40923610963292529616,547,3,45,99.0,1.730
100,57276521252105634763,2503,4,99,97.1,4.040
100,22709816727238307252,23,2,9,0.0,0.319
100,51498903418727258321,3019,4,47,99.4,2.101
100,42127496723230583416,1301,4,46,98.8,6.391
100,15656363496503416705,19,2,8,0.0,0.281
100,68521854307672361238,619,3,46,98.3,7.826
100,81278903294169070163,1723,4,44,98.9,2.010
100,50743830923094303096,101,3,22,99.0,1.577
100,29232567232321852385,433,3,52,98.1,7.143
100,52565090169612165290,773,3,42,98.9,2.403
100,95638305854349292909,631,3,53,99.0,3.928
100,32789692745050527092,307,3,94,97.2,5.501
100,35254385814745034985,103,3,48,97.9,2.672
100,42505090185014105432,907,3,53,99.2,2.129
100,55418189652585432923,1063,4,53,99.2,2.402
100,52765410109678509878,727,3,38,99.2,2.703
100,75856747032983034729,1489,4,61,99.0,6.988
100,32189294321674509078,439,3,58,99.1,6.003
100,69432103472989672303,1777,4,55,99.2,1.892
100,86747254965276361090,233,3,23,99.2,1.630
100,25416927690129698121,1367,4,61,99.0,1.832
100,96743674587272529232,103,3,22,99.1,1.627
100,99494387430389890349,11,2,5,0.0,0.257
100,68381896587010181650,37,2,12,0.0,0.314
100,31036183494145296325,359,3,37,99.0,5.285
100,18783210169690765894,547,3,37,99.0,1.817
100,25032989836345076525,97,2,22,98.1,1.232
100,78301634107234305094,211,3,23,97.9,1.294
100,61698103078349492189,151,3,74,96.5,3.939
100,92323872701454945856,3769,4,56,99.1,1.487
100,29296349038943818549,31,2,11,0.0,0.156
100,94783494105674127090,31,2,11,0.0,0.236
100,29256145294165892389,827,3,75,98.2,1.885
100,48167292769078503050,811,3,45,98.9,3.614
100,15492567034149056345,479,3,90,98.2,1.828
100,70921836383418183814,1087,4,50,99.0,1.299
100,91814507254341410383,137,3,23,98.9,1.000
100,42183290361290769090,293,3,23,99.1,1.125
100,83090785416783612169,277,3,66,98.0,1.703
100,90545816581678167890,1607,4,59,99.1,1.587
100,47436589838185852303,1709,4,59,99.1,1.227
100,48709236125452365414,1741,4,64,99.0,7.258
100,15656325272367036929,1597,4,83,98.2,2.073
100,92589652583032143672,2953,4,67,98.9,1.574
100,23698385814763490901,223,3,69,98.3,1.755
100,84965854501432123810,73,2,21,0.0,0.254
100,89018987290703472705,5,1,3,0.0,0.190
100,22723292301872505496,2741,4,54,99.2,1.774
100,97094301616327410143,139,3,59,98.2,6.092
100,82325472969278569096,103,3,22,97.9,1.283
100,29452707658569258585,43,2,14,0.0,0.287
100,54909478145050789232,467,3,50,97.9,2.286
100,25258763436701856163,1061,4,51,99.3,6.059
100,76921090365414367650,1163,4,65,98.1,6.609
100,97410789050701290321,593,3,60,98.1,6.556
100,24541870125436965612,7,1,4,0.0,0.208
100,53638507454301876307,443,3,30,99.2,3.298
100,34745278729692787092,3,1,2,0.0,0.156
100,51870741232727894543,17,2,7,0.0,0.210
100,72585096747076181412,4919,4,118,99.2,2.079
100,87072709654321650107,71,2,20,0.0,0.153
100,74947414525258307650,1097,4,61,99.0,3.911
100,15018907652503292127,181,3,41,99.0,2.738
100,92185294309678949892,157,3,61,98.5,2.231
100,39414989630767650181,2011,4,62,99.0,2.108
100,14523432707038943456,269,3,43,98.9,1.961
100,37878741490187652707,131,3,62,97.5,2.167
100,74189852325836947438,397,3,39,99.1,2.106
100,87056929056121438545,449,3,40,98.9,2.150
100,94147074387078761434,431,3,80,98.2,3.002
100,63090927898763852381,811,3,84,97.4,3.238
100,42981638741692125014,661,3,49,99.3,2.092
100,81414141234501816781,1301,4,60,99.0,3.407
100,66925898949018367478,569,3,51,99.0,8.964
100,47834389456121652963,461,3,54,97.9,1.757
100,88181238749274589232,3,1,2,0.0,0.194
100,27018725652185432769,1721,4,47,98.8,1.878
100,58383818907070165498,599,3,83,98.1,2.506
100,69432501014523690143,7,1,4,0.0,0.183
100,64321414181056125212,809,3,58,97.8,4.349
100,93094105810921056161,953,3,59,98.2,2.607
100,64341612721276905850,499,3,52,98.2,2.527
100,23810943838765036923,3779,4,57,99.1,2.078
100,96749014101496943272,271,3,55,98.4,2.377
100,71418983294707050505,229,3,23,98.8,1.962
100,72185832105450183218,911,3,57,99.1,2.327
100,23232325418921636349,1021,4,42,99.2,2.165
100,68103416701814129494,47,2,15,0.0,0.325
100,43658345458765874385,739,3,37,99.0,6.452
100,74541874703878387854,79,2,22,99.1,1.271
100,23670921432369434165,127,3,22,97.7,1.122
100,96587254981896509014,163,3,53,97.9,1.407
100,91816743276769092945,937,3,69,98.8,1.493
100,22941010165238767438,1693,4,67,98.9,1.370
100,47092161434521056589,1117,4,67,98.9,1.417
100,10367016765034701456,521,3,40,99.1,1.398
100,27870109030189478321,3041,4,52,99.2,1.239
100,18907292305690909294,977,3,69,98.8,1.411
100,69876567656165830743,13,2,6,0.0,0.158
100,76181896987272907070,1409,4,90,98.3,1.541
100,87830323492389672387,1117,4,94,98.2,6.939
100,72747614765614765058,43,2,14,0.0,0.217
100,91096301216541094945,107,3,23,97.2,1.290
100,16141298721034709094,59,2,17,0.0,0.293
100,85436747894381278703,359,3,60,99.0,1.824
100,48581638921430929692,293,3,60,97.7,1.521
100,33676709052789218503,1319,4,70,98.8,1.409
100,38103456963890903478,13,2,6,0.0,0.165
100,67034367870965076145,1439,4,54,99.2,1.232
100,24167416927034369652,79,2,22,97.9,1.271
100,93812123890723450721,227,3,75,98.1,2.031
100,44525632921810389610,1249,4,56,99.1,1.234
100,73296561072989432983,5623,4,111,99.2,1.550
100,94741654961092165250,149,3,23,98.6,1.118
100,23830703236545052343,101,3,73,98.4,1.356
100,28581636787412561416,911,3,50,99.0,6.159
100,19210907876583836701,1753,4,44,99.1,1.702
100,28727278787038305214,131,3,63,98.1,1.794
100,29278367034767498729,181,3,42,99.0,1.352
100,52543496909830129498,67,2,19,0.0,0.289
100,79610365896909092383,199,3,23,99.0,1.233
100,96965838523076949690,107,3,22,99.0,1.206
100,41456961230565892565,1423,4,54,99.2,1.431
100,88723878129254103090,223,3,64,98.7,3.168
100,45058963212127492941,7,1,4,0.0,0.289
100,72305278183416585472,839,3,59,98.0,1.923
100,71654545632361636745,3,1,2,0.0,0.246
100,80905816187030501414,59,2,17,0.0,0.469
100,27830541656985856521,563,3,40,99.0,1.956
100,22507474385416943230,631,3,51,98.9,1.645
100,51014781676905296581,157,3,63,98.4,4.468
100,66785214543210143232,401,3,44,99.0,4.938
100,29098169234943698945,37,2,12,0.0,0.210
100,46181016509634189438,97,2,22,97.9,1.517
100,79238541894721092967,41,2,13,0.0,0.392
100,92189696781098165256,2621,4,72,98.6,2.101
100,57254587870123614903,761,3,90,97.4,2.450
100,16381298567454163894,1291,4,56,98.5,6.053
100,71672709676581690547,163,3,22,98.8,1.223
100,48909292145618525672,409,3,32,99.3,4.705
100,93090747898181276561,97,2,23,99.1,1.255
100,78347270163874149298,107,3,22,98.1,1.292
100,55492725856749614101,79,2,22,98.5,1.238
100,16761836985094587494,13,2,6,0.0,0.174
100,57090729854903096747,307,3,57,99.1,1.380
100,80585838387416705658,61,2,18,0.0,0.321
100,63470587234163216323,2293,4,72,98.8,8.265
100,72125632781476727636,109,3,22,99.2,1.191
100,61012963214561038189,151,3,22,99.3,1.165
100,26121058309676963898,7039,4,96,99.3,7.589
100,29850721852749038945,151,3,22,97.4,1.565
100,16181216121498523098,1481,4,101,98.0,2.890
100,67096101838947478743,163,3,42,98.1,2.414
100,96729652783898983412,103,3,23,97.9,1.015
100,93254983898107672905,613,3,59,98.2,4.478
100,32701030347030149094,151,3,45,99.1,1.316
100,91418749098343810903,229,3,51,98.0,4.579
100,52907016127610723254,887,3,43,99.0,1.739
100,41872165612187678163,1321,4,40,99.1,2.792
100,52723418521418545078,79,2,22,98.4,1.249
100,99618145298385096547,439,3,67,98.0,2.137
100,68585058501098961692,349,3,53,97.9,1.935
100,91670741810505216507,1373,4,54,99.2,1.602
100,18529854747412927656,37,2,12,0.0,0.393
100,89474161256981012989,31,2,11,0.0,0.396
100,56323210943070529096,179,3,43,97.9,3.169
100,45832105492307450149,2131,4,68,98.9,2.766
100,64585214143034987870,353,3,49,98.3,5.037
100,39676703438187256129,757,3,62,99.0,1.723
100,30767038761496765870,1511,4,72,98.8,1.872
100,91092785436309630185,373,3,75,97.8,2.276
100,20921616187670143454,1571,4,59,99.1,1.740
100,49494509874161898509,619,3,45,99.0,1.655
100,12761058565676985638,191,3,52,98.2,1.758
100,55498707476141618507,419,3,40,98.9,1.611
100,64509254141076903256,23,2,9,0.0,0.256
100,61896549658749850903,449,3,69,98.1,1.790
100,82701076361818985436,31,2,11,0.0,0.229
100,31470321470123890967,211,3,43,98.0,3.886
100,14341810329898989836,151,3,22,99.0,1.277
100,19836381610121054589,1699,4,47,99.2,2.983
100,12145896303890529814,107,3,22,97.9,1.159
100,51092963474503074387,271,3,35,98.7,1.432
100,80123258941296929210,97,2,22,98.7,0.958
100,69434125036143272369,79,2,22,98.1,1.034
100,86385252929254703450,509,3,58,98.9,8.058
100,85432101096581656529,757,3,52,98.3,1.430
100,48549814363812949098,2087,4,68,98.9,2.531
100,21812361818103898583,971,3,95,98.1,2.181
100,12789412985498167610,599,3,65,98.9,1.277
100,21498543450145274125,5,1,3,0.0,0.207
100,14589818789210549858,89,2,22,98.2,1.046
100,69676707456105696987,3,1,2,0.0,0.206
100,58549058121232525272,23,2,9,0.0,0.215
100,41016507830161412347,101,3,22,99.0,1.365
100,28541632327012389014,331,3,29,98.6,7.369
100,81074321616725410705,1531,4,60,99.0,3.305
100,56723238527678145674,2473,4,51,99.2,1.646
100,33498763250385892305,1193,4,77,98.5,1.821
100,60729632503610567838,101,3,23,98.8,1.351
100,83618327494563498761,5,1,3,0.0,0.203
100,46389832187638581810,439,3,39,99.3,4.729
100,73432149018923454969,127,3,23,98.9,1.383
100,98963436501632387056,317,3,78,98.1,1.822
100,11212369472123018107,2053,4,52,99.0,1.576
100,78783838529616545236,353,3,48,99.0,1.465
100,93250943274565236185,97,2,22,98.1,1.300
100,56345072101898787472,127,3,22,98.0,1.456
100,75856769850905610163,467,3,39,99.0,1.475
100,86161832141416349630,41,2,13,0.0,0.165
100,67658727814161430585,19,2,8,0.0,0.213
100,28769274383438303298,1759,4,89,98.1,2.681
100,37612987670385270109,877,3,47,99.2,1.372
100,24125018141830341296,3,1,2,0.0,0.156
100,87656741054923438569,37,2,12,0.0,0.183
100,26509494907876743478,337,3,106,97.3,1.657
100,81696103498167492501,23,2,9,0.0,0.239
100,86509412523838505232,397,3,24,99.1,4.461
100,27436363892983836381,409,3,39,98.7,4.151
100,58103418945070329218,277,3,53,97.7,1.413
100,27470107436101492945,313,3,53,99.1,1.688
100,38783612149890143056,13,2,6,0.0,0.173
100,85614383018581414389,1103,4,59,99.1,7.237
100,86301892767490341256,7,1,4,0.0,0.169
100,39252927494367276985,83,2,22,99.2,1.232
100,22387654963456763296,1831,4,42,99.0,1.834
100,21476121258587298345,43,2,14,0.0,0.292
100,48981834503496325638,191,3,23,99.0,1.601
100,37852343630345230189,2267,4,49,99.3,1.921
100,70387432783610163252,317,3,58,98.4,7.229
100,87614523650309418949,1801,4,58,98.0,3.604
100,20345892763696123076,197,3,23,98.4,1.391
100,29872383874721250961,103,3,23,97.9,1.196
100,68143036703438961036,3709,4,66,98.9,2.312
100,71474701830565690387,1103,4,45,98.9,2.382
100,36167830385050321832,101,3,22,99.2,0.973
100,75252783634125818329,149,3,23,99.0,1.035
100,56383072785418549458,683,3,51,98.6,1.405
100,17294723656729874149,167,3,38,98.3,7.225
100,14341294343890949058,59,2,17,0.0,0.393
100,13050963270547638521,947,3,88,97.7,2.271
100,20367854745692147292,509,3,65,98.9,1.992
100,51494989812929818929,131,3,37,98.9,1.435
100,10343470783478505410,233,3,40,99.2,1.561
100,69418125038323476709,389,3,46,99.1,2.158
100,14163810989614347474,173,3,23,99.0,1.388
100,81816543654745294923,181,3,32,98.5,4.622
100,48521450723438509298,647,3,35,98.8,3.901
100,51894181616383610987,191,3,37,98.2,1.542
100,92507696747238503874,3037,4,52,99.2,1.594
100,75452709232565210321,881,3,38,99.1,4.730
100,78167878961876925618,389,3,54,98.8,2.213
100,13654929438565492169,433,3,53,98.0,2.494
100,74925412727416169816,53,2,16,0.0,0.514
100,75018347834961254945,97,2,22,99.0,1.579
100,80981438383676309838,1553,4,82,98.3,4.829
100,91258183858527850781,163,3,22,99.0,1.624
100,74983412741812501290,53,2,16,0.0,0.312
100,91472147610549050309,181,3,35,98.2,1.988
100,42589034141090367098,1193,4,50,99.1,1.992
100,55076963434583278103,641,3,51,98.8,1.660
100,92985434523414329012,641,3,65,98.5,2.130
100,71894341636763072705,281,3,43,98.9,1.943
100,30301876167692701254,257,3,52,98.2,1.743
100,95074549272389876787,953,3,85,98.4,2.290
100,68169016963872145010,97,2,22,97.6,1.725
100,25612309272541816143,1583,4,52,98.8,5.631
100,16121876161438323494,83,2,22,97.9,1.353
100,29090329052503478303,419,3,37,99.0,1.732
100,18787612369258183078,211,3,23,98.4,1.234
100,11814781014927092587,127,3,22,98.2,1.248
100,84323016947094183654,1279,4,50,99.3,4.345
100,15856741476781014125,887,3,52,99.2,4.005
100,40941676547010145018,313,3,48,98.2,1.592
100,87810541218947654987,509,3,53,97.5,5.423
100,10563012381654383416,659,3,36,99.1,1.695
100,47856349238981630985,431,3,48,98.1,1.693
100,22903410121630107896,2609,4,51,99.0,4.401
100,15256583874309434505,179,3,54,99.1,1.539
100,16147436989252527838,523,3,36,98.7,1.456
100,69818389896181092743,823,3,58,99.0,2.033
100,38983852969878123296,2131,4,59,99.1,1.582
